author,authorLabel,birthPlaceLabel,occupationLabel,deathPlaceLabel
http://www.wikidata.org/entity/Q97482568,Giovanni Comotti,Varese,musicologo,Urbino
http://www.wikidata.org/entity/Q97482568,Giovanni Comotti,Varese,latinista,Urbino
http://www.wikidata.org/entity/Q97482568,Giovanni Comotti,Varese,grecista,Urbino
http://www.wikidata.org/entity/Q97582574,Hedda Celani,Castel di Lama,illustratore,Roma
http://www.wikidata.org/entity/Q97582574,Hedda Celani,Castel di Lama,pittore,Roma
http://www.wikidata.org/entity/Q97582573,Emidio Paci,Ascoli Piceno,artista plastico,Roma
http://www.wikidata.org/entity/Q97584464,Gilfredo Cattolica,Civitanova Marche,compositore,Bologna
http://www.wikidata.org/entity/Q97584464,Gilfredo Cattolica,Civitanova Marche,direttore,Bologna
http://www.wikidata.org/entity/Q97590222,Sempronio Subissati,Urbino,architetto,Madrid
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,politico,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97601497,Emidio Bruni,Ascoli Piceno,partigiano,Pesaro
http://www.wikidata.org/entity/Q97603448,Pio Nardini,Ascoli Piceno,pittore,Ascoli Piceno
http://www.wikidata.org/entity/Q97603448,Pio Nardini,Ascoli Piceno,pittore,Ascoli Piceno
http://www.wikidata.org/entity/Q97603448,Pio Nardini,Ascoli Piceno,pittore,Ascoli Piceno
http://www.wikidata.org/entity/Q97603448,Pio Nardini,Ascoli Piceno,pittore,Ascoli Piceno
http://www.wikidata.org/entity/Q98153074,Umberto Barbaresi,Mergo,politico,Massa
http://www.wikidata.org/entity/Q98381717,Emilio Lodrini,Brescia,politico,Loreto
http://www.wikidata.org/entity/Q98407721,Laura Pisati,Ancona,matematico,Roma
http://www.wikidata.org/entity/Q98556624,Luigi Alici,Grottazzolina,architetto,Pescara
http://www.wikidata.org/entity/Q98556629,Nicola Amoroso,Sora,architetto,Pesaro
http://www.wikidata.org/entity/Q98636295,Cino Campani,Osimo,canonista,Roma
http://www.wikidata.org/entity/Q98636611,Renato Avena,Ancona,compositore,Milano
http://www.wikidata.org/entity/Q98636611,Renato Avena,Ancona,direttore d'orchestra,Milano
http://www.wikidata.org/entity/Q98636996,Giovanni Gualberto Barlocci,Montefiore dell'Aso,librettista,Roma
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,scrittore,Italia
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,scrittore,Pollenza
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,militare,Italia
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,militare,Pollenza
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,storico,Italia
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,storico,Pollenza
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,bibliografo,Italia
http://www.wikidata.org/entity/Q98753132,Pietro Manzi,Roccarainola,bibliografo,Pollenza
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,avvocato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,avvocato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,politico,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,politico,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,magistrato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,magistrato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,avvocato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,avvocato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,politico,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,politico,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,magistrato,Macerata
http://www.wikidata.org/entity/Q98844847,Luigi Pianesi,Macerata,magistrato,Macerata
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,compositore,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,compositore,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,maestro di cappella,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,maestro di cappella,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,organista,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,organista,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,compositore,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,compositore,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,maestro di cappella,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,maestro di cappella,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,organista,Loreto
http://www.wikidata.org/entity/Q98908727,Roberto Amadei,Loreto,organista,Loreto
http://www.wikidata.org/entity/Q98915231,Salvator Zabban,Ancona,giornalista,IX arrondissement di Parigi
http://www.wikidata.org/entity/Q99021585,Filippo Barattani,Filottrano,poeta,Ancona
http://www.wikidata.org/entity/Q99021585,Filippo Barattani,Filottrano,poeta,Ancona
http://www.wikidata.org/entity/Q99021585,Filippo Barattani,Filottrano,poeta,Ancona
http://www.wikidata.org/entity/Q99021585,Filippo Barattani,Filottrano,poeta,Ancona
http://www.wikidata.org/entity/Q99284555,Bartolomeo Ricci,Castelfidardo,teologo,Roma
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,docente,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,pittore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,scultore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,intagliatore,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99499146,Roberto Moschini,Fabriano,artista visuale,Fabriano
http://www.wikidata.org/entity/Q99841929,Guido Bonolis,Napoli,storico del diritto,Macerata
http://www.wikidata.org/entity/Q100062804,Francesco Antolini,Macerata,compositore,Milano
http://www.wikidata.org/entity/Q100062804,Francesco Antolini,Macerata,docente,Milano
http://www.wikidata.org/entity/Q100062804,Francesco Antolini,Macerata,clarinettista,Milano
http://www.wikidata.org/entity/Q26838250,Luigi Natali,Rotella,politico,Ascoli Piceno
http://www.wikidata.org/entity/Q26838250,Luigi Natali,Rotella,politico,Ascoli Piceno
http://www.wikidata.org/entity/Q26838250,Luigi Natali,Rotella,politico,Ascoli Piceno
http://www.wikidata.org/entity/Q26838250,Luigi Natali,Rotella,politico,Ascoli Piceno
http://www.wikidata.org/entity/Q26878812,Q26878812,Cingoli,sacerdote cattolico,Città della Pieve
http://www.wikidata.org/entity/Q26878812,Q26878812,Cingoli,vescovo cattolico,Città della Pieve
http://www.wikidata.org/entity/Q26971841,Ludovico Censi,Fermo,diplomatico,San Severino Marche
http://www.wikidata.org/entity/Q26971841,Ludovico Censi,Fermo,diplomatico,San Severino Marche
http://www.wikidata.org/entity/Q26971841,Ludovico Censi,Fermo,diplomatico,San Severino Marche
http://www.wikidata.org/entity/Q26971841,Ludovico Censi,Fermo,diplomatico,San Severino Marche
http://www.wikidata.org/entity/Q26987242,Maria Elisa Andreoli,Agugliano,monaca,Rovigo
http://www.wikidata.org/entity/Q27078377,Antonio Bileggi,Foligno,avvocato,Camerino
http://www.wikidata.org/entity/Q27149294,Gian Mario Maulo,Montecosaro,politico,Macerata
http://www.wikidata.org/entity/Q27149294,Gian Mario Maulo,Montecosaro,politico,Macerata
http://www.wikidata.org/entity/Q27149294,Gian Mario Maulo,Montecosaro,politico,Macerata
http://www.wikidata.org/entity/Q27149294,Gian Mario Maulo,Montecosaro,politico,Macerata
http://www.wikidata.org/entity/Q27267720,Ferruccio Pergolesi,Osimo,giurista,Osimo
http://www.wikidata.org/entity/Q27267720,Ferruccio Pergolesi,Osimo,giurista,Osimo
http://www.wikidata.org/entity/Q27267720,Ferruccio Pergolesi,Osimo,giurista,Osimo
http://www.wikidata.org/entity/Q27267720,Ferruccio Pergolesi,Osimo,giurista,Osimo
http://www.wikidata.org/entity/Q27299929,Rosato Rosati,Montalto delle Marche,architetto,Macerata
http://www.wikidata.org/entity/Q27299929,Rosato Rosati,Montalto delle Marche,architetto,Macerata
http://www.wikidata.org/entity/Q27299929,Rosato Rosati,Montalto delle Marche,architetto,Macerata
http://www.wikidata.org/entity/Q27299929,Rosato Rosati,Montalto delle Marche,architetto,Macerata
http://www.wikidata.org/entity/Q27435874,Domenico Lazzarini,Morrovalle,umanista rinascimentale,Padova
http://www.wikidata.org/entity/Q27435874,Domenico Lazzarini,Morrovalle,filologo,Padova
http://www.wikidata.org/entity/Q27460388,Ferruccio Corradetti,San Severino Marche,cantante lirico,New York
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,docente,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,missionario,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,sacerdote cattolico,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,teologo,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,filosofo,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,bibliotecario accademico,Manhattan
http://www.wikidata.org/entity/Q27491533,Q27491533,Ascoli Piceno,amministratore accademico,Manhattan
http://www.wikidata.org/entity/Q27553510,Giovanni Battista Mariani,Fossombrone,compositore,Roma
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,sceneggiatore,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,sceneggiatore,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,regista cinematografico,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,regista,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,sceneggiatore,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,sceneggiatore,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,regista cinematografico,Recanati
http://www.wikidata.org/entity/Q27553585,Alessandro Valori,Macerata,regista,Recanati
http://www.wikidata.org/entity/Q27553806,Bonaventura Porta,Castelmassa,vicario,Pesaro
http://www.wikidata.org/entity/Q27553806,Bonaventura Porta,Castelmassa,sacerdote cattolico,Pesaro
http://www.wikidata.org/entity/Q27553806,Bonaventura Porta,Castelmassa,vescovo cattolico,Pesaro
http://www.wikidata.org/entity/Q27597631,Eugenio Centanni,Montottone,patologo,Bologna
http://www.wikidata.org/entity/Q27650890,Dionisio Gambioli,Pergola,matematico,Roma
http://www.wikidata.org/entity/Q27656052,Carlo Nembrini,Ancona,sacerdote cattolico,Parma
http://www.wikidata.org/entity/Q27656052,Carlo Nembrini,Ancona,vescovo cattolico,Parma
http://www.wikidata.org/entity/Q27739376,Angelico Benincasa,Sassuolo,sacerdote cattolico,Camerino
http://www.wikidata.org/entity/Q27739376,Angelico Benincasa,Sassuolo,padre,Camerino
http://www.wikidata.org/entity/Q27863588,Lorenzo Adami,Montelparo,soldato,Fermo
http://www.wikidata.org/entity/Q27863588,Lorenzo Adami,Montelparo,soldato,Fermo
http://www.wikidata.org/entity/Q27863588,Lorenzo Adami,Montelparo,soldato,Fermo
http://www.wikidata.org/entity/Q27863588,Lorenzo Adami,Montelparo,soldato,Fermo
http://www.wikidata.org/entity/Q27892460,Aldo Castelli,Ascoli Piceno,artista,Ascoli Piceno
http://www.wikidata.org/entity/Q27892460,Aldo Castelli,Ascoli Piceno,artista,Ascoli Piceno
http://www.wikidata.org/entity/Q27892460,Aldo Castelli,Ascoli Piceno,artista,Ascoli Piceno
http://www.wikidata.org/entity/Q27892460,Aldo Castelli,Ascoli Piceno,artista,Ascoli Piceno
http://www.wikidata.org/entity/Q27895099,Giovanni Cingolani,Montecassiano,pittore,Santa Fe
http://www.wikidata.org/entity/Q27901776,Enrico Ermelli Cupelli,Fermo,politico,Fermo
http://www.wikidata.org/entity/Q27901776,Enrico Ermelli Cupelli,Fermo,politico,Fermo
http://www.wikidata.org/entity/Q27901776,Enrico Ermelli Cupelli,Fermo,politico,Fermo
http://www.wikidata.org/entity/Q27901776,Enrico Ermelli Cupelli,Fermo,politico,Fermo
http://www.wikidata.org/entity/Q27903941,Clemente Mazzotta,Fano,professore universitario,Bologna
http://www.wikidata.org/entity/Q27903941,Clemente Mazzotta,Fano,filologo,Bologna
http://www.wikidata.org/entity/Q27903941,Clemente Mazzotta,Fano,storico della letteratura,Bologna
http://www.wikidata.org/entity/Q27910826,Lorenzo Landi,Velletri,sacerdote cattolico,Fossombrone
http://www.wikidata.org/entity/Q27910826,Lorenzo Landi,Velletri,vescovo cattolico,Fossombrone
http://www.wikidata.org/entity/Q27910971,Andrea Pierbenedetti,Camerino,sacerdote cattolico,Venosa
http://www.wikidata.org/entity/Q27910971,Andrea Pierbenedetti,Camerino,vescovo cattolico,Venosa
http://www.wikidata.org/entity/Q27966392,Luigi Alessandro Michelangeli,Jesi,filologo,Bologna
http://www.wikidata.org/entity/Q27966392,Luigi Alessandro Michelangeli,Jesi,grecista,Bologna
http://www.wikidata.org/entity/Q27996539,Maria Chiappelli,Macerata,scrittore,Lido di Camaiore
http://www.wikidata.org/entity/Q28005169,Giovanni Severano,San Severino Marche,presbitero,Roma
http://www.wikidata.org/entity/Q28030728,Q28030728,Montelparo,sacerdote cattolico,Squillace
http://www.wikidata.org/entity/Q28030728,Q28030728,Montelparo,vescovo cattolico,Squillace
http://www.wikidata.org/entity/Q28030740,Luca di Paolo da Matelica,Matelica,pittore,Matelica
http://www.wikidata.org/entity/Q28030740,Luca di Paolo da Matelica,Matelica,pittore,Matelica
http://www.wikidata.org/entity/Q28030740,Luca di Paolo da Matelica,Matelica,pittore,Matelica
http://www.wikidata.org/entity/Q28030740,Luca di Paolo da Matelica,Matelica,pittore,Matelica
http://www.wikidata.org/entity/Q28030741,Francesco Picarelli,Sarnano,sacerdote cattolico,Narni
http://www.wikidata.org/entity/Q28030741,Francesco Picarelli,Sarnano,vescovo cattolico,Narni
http://www.wikidata.org/entity/Q28030741,Francesco Picarelli,Sarnano,diacono cattolico,Narni
http://www.wikidata.org/entity/Q28042702,Tommaso Struzzieri,Senigallia,sacerdote cattolico,Todi
http://www.wikidata.org/entity/Q28042702,Tommaso Struzzieri,Senigallia,vescovo cattolico,Todi
http://www.wikidata.org/entity/Q28042702,Tommaso Struzzieri,Senigallia,monaco,Todi
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,vescovo cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,vescovo cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,vescovo cattolico,Fano
http://www.wikidata.org/entity/Q28109286,Alessandro Castracani,Fano,vescovo cattolico,Fano
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,sacerdote cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,sacerdote cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,vescovo cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,vescovo cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,sacerdote cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,sacerdote cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,vescovo cattolico,Ancona
http://www.wikidata.org/entity/Q28183766,Antonio Fatati,Ancona,vescovo cattolico,Ancona
http://www.wikidata.org/entity/Q28374041,Gianfrancesco Mauruzzi,Tolentino,condottiero,Calliano
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,poeta,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,poeta,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,bibliotecario,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,bibliotecario,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,drammaturgo,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,drammaturgo,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,poeta,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,poeta,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,bibliotecario,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,bibliotecario,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,drammaturgo,Ancona
http://www.wikidata.org/entity/Q28419083,Palermo Giangiacomi,Ancona,drammaturgo,Ancona
http://www.wikidata.org/entity/Q28465767,Pasquale Nerino Ferri,Fermo,storico dell'arte,Firenze
http://www.wikidata.org/entity/Q28498269,Stefano Fabri,Orvieto,compositore,Loreto
http://www.wikidata.org/entity/Q28498269,Stefano Fabri,Orvieto,maestro di cappella,Loreto
http://www.wikidata.org/entity/Q28548877,Francesco Adriani,San Severino Marche,compositore,Roma
http://www.wikidata.org/entity/Q28737962,Ugo Crescenzi,San Benedetto del Tronto,politico,Pescara
http://www.wikidata.org/entity/Q28777174,Venceslao Amici,Paggese,politico,Roma
http://www.wikidata.org/entity/Q28777438,Saverio Marotta,Falconara Marittima,militare,mar Mediterraneo
http://www.wikidata.org/entity/Q28779252,Diego Pettinelli,Matelica,pittore,Roma
http://www.wikidata.org/entity/Q28779252,Diego Pettinelli,Matelica,xilografo,Roma
http://www.wikidata.org/entity/Q28801744,Nello Morsellino,Ancona,giornalista,Alcamo
http://www.wikidata.org/entity/Q28801860,Marsilio Peruzzi,Mondolfo,sacerdote cattolico,Chieti
http://www.wikidata.org/entity/Q28839325,Carlo Antognini,Ancona,editore,Ancona
http://www.wikidata.org/entity/Q28839325,Carlo Antognini,Ancona,editore,Ancona
http://www.wikidata.org/entity/Q28839325,Carlo Antognini,Ancona,editore,Ancona
http://www.wikidata.org/entity/Q28839325,Carlo Antognini,Ancona,editore,Ancona
http://www.wikidata.org/entity/Q28860058,Marcello Pignatelli,Roma,sacerdote cattolico,Jesi
http://www.wikidata.org/entity/Q28860058,Marcello Pignatelli,Roma,vescovo cattolico,Jesi
http://www.wikidata.org/entity/Q28869791,Federico Sargolini,San Ginesio,sacerdote cattolico,Lorenzago di Cadore
http://www.wikidata.org/entity/Q28869791,Federico Sargolini,San Ginesio,vescovo cattolico,Lorenzago di Cadore
http://www.wikidata.org/entity/Q28880817,Emiliano Cagnoni,Ancona,sacerdote cattolico,Cefalù
http://www.wikidata.org/entity/Q28880817,Emiliano Cagnoni,Ancona,vescovo cattolico,Cefalù
http://www.wikidata.org/entity/Q28940948,Filippo Lenti,Ascoli Piceno,sacerdote cattolico,Ascoli Satriano
http://www.wikidata.org/entity/Q28940948,Filippo Lenti,Ascoli Piceno,vescovo cattolico,Ascoli Satriano
http://www.wikidata.org/entity/Q28945952,Raimondo Ferretti,Ancona,sacerdote cattolico,Ravenna
http://www.wikidata.org/entity/Q3660311,Carmen Lenzi Mozzani,Cento,compositore,Pesaro
http://www.wikidata.org/entity/Q3660376,Carmine Mensorio,Saviano,politico,Ancona
http://www.wikidata.org/entity/Q3661989,Cassiano Beligatti,Macerata,missionario,Macerata
http://www.wikidata.org/entity/Q3661989,Cassiano Beligatti,Macerata,missionario,Macerata
http://www.wikidata.org/entity/Q3661989,Cassiano Beligatti,Macerata,missionario,Macerata
http://www.wikidata.org/entity/Q3661989,Cassiano Beligatti,Macerata,missionario,Macerata
http://www.wikidata.org/entity/Q3662016,Cassio Morosetti,Jesi,fumettista,Milano
http://www.wikidata.org/entity/Q3665324,Cesare Algranati,Ancona,giornalista,Bologna
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,architetto,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,architetto,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,pittore,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,pittore,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,architetto,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,architetto,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,pittore,Urbania
http://www.wikidata.org/entity/Q3677454,Cipriano Piccolpasso,Urbania,pittore,Urbania
http://www.wikidata.org/entity/Q3679792,Claude Bacchiocchi,Parigi,cartografo,Pesaro
http://www.wikidata.org/entity/Q3679792,Claude Bacchiocchi,Parigi,esploratore,Pesaro
http://www.wikidata.org/entity/Q3680097,Claudio Leigheb,Fano,attore,Quarto dei Mille
http://www.wikidata.org/entity/Q3680097,Claudio Leigheb,Fano,attore teatrale,Quarto dei Mille
http://www.wikidata.org/entity/Q3680476,Clemente da Osimo,Sant'Elpidio a Mare,sacerdote cattolico,Orvieto
http://www.wikidata.org/entity/Q3693580,Coriolano Biacchi,Urbino,direttore d'orchestra,Urbino
http://www.wikidata.org/entity/Q3693580,Coriolano Biacchi,Urbino,direttore d'orchestra,Urbino
http://www.wikidata.org/entity/Q3693580,Coriolano Biacchi,Urbino,direttore d'orchestra,Urbino
http://www.wikidata.org/entity/Q3693580,Coriolano Biacchi,Urbino,direttore d'orchestra,Urbino
http://www.wikidata.org/entity/Q3694182,Corrado Archibugi,Ancona,compositore,Roma
http://www.wikidata.org/entity/Q3694182,Corrado Archibugi,Ancona,violinista,Roma
http://www.wikidata.org/entity/Q3694207,Corrado Ciamberlini,Cingoli,matematico,Fermo
